rest_close_eye_start,rest_close_eye_start_lsl,rest_close_eye_end,rest_close_eye_end_lsl,rest_open_eye_start,rest_open_eye_start_lsl,rest_open_eye_end,rest_open_eye_end_lsl,event,rating_label,kss_rating,time_sec,lsl_timestamp,stress,frustration,phase,trial,tick_soa_s,is_target_double_jump,responded,rt,n_positions,position_phase,correct,hit,false_alarm,miss,participant,calibration_min,formal_min,ratings_every_min,mack_positions,mack_initial_SOA,mack_target_prob
,,,,,,,,,,,128,147326.0656849,,,Mackworth_Calibration,167,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,128,147326.6112566,,,Mackworth_Calibration,168,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,129,147327.1607317,,,Mackworth_Calibration,169,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,129,147327.7316497,,,Mackworth_Calibration,170,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,130,147328.30209,,,Mackworth_Calibration,171,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,131,147328.8734322,,,Mackworth_Calibration,172,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,131,147329.472594,,,Mackworth_Calibration,173,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,132,147330.0418663,,,Mackworth_Calibration,174,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,132,147330.5930006,,,Mackworth_Calibration,175,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,133,147331.1669749,,,Mackworth_Calibration,176,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,133,147331.748464,,,Mackworth_Calibration,177,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,134,147332.3147383,,,Mackworth_Calibration,178,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,135,147332.8582361,,,Mackworth_Calibration,179,0.5416466562499999,1,1,0.412845799990464,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,135,147333.4231868,,,Mackworth_Calibration,180,0.5416466562499999,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,136,147333.9649867,,,Mackworth_Calibration,181,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,136,147334.4881554,,,Mackworth_Calibration,182,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,137,147335.0176533,,,Mackworth_Calibration,183,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,137,147335.5428033,,,Mackworth_Calibration,184,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,138,147336.0681455,,,Mackworth_Calibration,185,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,138,147336.6151162,,,Mackworth_Calibration,186,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,139,147337.1312356,,,Mackworth_Calibration,187,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,139,147337.6484821,,,Mackworth_Calibration,188,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,140,147338.1898187,,,Mackworth_Calibration,189,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,140,147338.731516,,,Mackworth_Calibration,190,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,141,147339.2589574,,,Mackworth_Calibration,191,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,142,147339.7864416,,,Mackworth_Calibration,192,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,142,147340.3114394,,,Mackworth_Calibration,193,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,143,147340.8443334,,,Mackworth_Calibration,194,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,143,147341.3857972,,,Mackworth_Calibration,195,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,144,147341.9027522,,,Mackworth_Calibration,196,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,144,147342.4450281,,,Mackworth_Calibration,197,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,145,147342.9620554,,,Mackworth_Calibration,198,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,145,147343.4803336,,,Mackworth_Calibration,199,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,146,147344.0221296,,,Mackworth_Calibration,200,0.5145643234374998,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,146,147344.5340924,,,Mackworth_Calibration,201,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,147,147345.0451245,,,Mackworth_Calibration,202,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,147,147345.5615104,,,Mackworth_Calibration,203,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,148,147346.0699753,,,Mackworth_Calibration,204,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,148,147346.5694652,,,Mackworth_Calibration,205,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,149,147347.4167889,,,Mackworth_Calibration,206,0.48883610726562476,1,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,150,147347.9169619,,,Mackworth_Calibration,207,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,150,147348.4354258,,,Mackworth_Calibration,208,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,151,147348.9533147,,,Mackworth_Calibration,209,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,151,147349.4497894,,,Mackworth_Calibration,210,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,152,147349.9662014,,,Mackworth_Calibration,211,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,152,147350.465829,,,Mackworth_Calibration,212,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,153,147350.982459,,,Mackworth_Calibration,213,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,153,147351.4819897,,,Mackworth_Calibration,214,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,154,147351.9960705,,,Mackworth_Calibration,215,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,154,147352.4968793,,,Mackworth_Calibration,216,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,155,147352.9883485,,,Mackworth_Calibration,217,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,155,147353.509506,,,Mackworth_Calibration,218,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,156,147354.0180712,,,Mackworth_Calibration,219,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,156,147354.5598935,,,Mackworth_Calibration,220,0.48883610726562476,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,157,147355.0571779,,,Mackworth_Calibration,221,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,157,147355.5390874,,,Mackworth_Calibration,222,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,158,147356.0083637,,,Mackworth_Calibration,223,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,158,147356.5111462,,,Mackworth_Calibration,224,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,159,147356.993804,,,Mackworth_Calibration,225,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,159,147357.4745575,,,Mackworth_Calibration,226,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,160,147357.9520094,,,Mackworth_Calibration,227,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,160,147358.4182651,,,Mackworth_Calibration,228,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,161,147358.8964338,,,Mackworth_Calibration,229,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,161,147359.3808095,,,Mackworth_Calibration,230,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,162,147359.88331,,,Mackworth_Calibration,231,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,162,147360.4026161,,,Mackworth_Calibration,232,0.4643943019023435,1,1,0.40312239999184385,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,163,147360.8960062,,,Mackworth_Calibration,233,0.4643943019023435,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,163,147361.7080703,,,Mackworth_Calibration,234,0.5572731622828122,1,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,164,147362.2695587,,,Mackworth_Calibration,235,0.5572731622828122,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,165,147362.8325355,,,Mackworth_Calibration,236,0.5572731622828122,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,165,147363.4305916,,,Mackworth_Calibration,237,0.5572731622828122,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,166,147364.0663519,,,Mackworth_Calibration,238,0.5572731622828122,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,166,147364.6274622,,,Mackworth_Calibration,239,0.5572731622828122,1,1,0.5602607000037096,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,167,147365.2042688,,,Mackworth_Calibration,240,0.5572731622828122,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,168,147365.7622691,,,Mackworth_Calibration,241,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,168,147366.3353964,,,Mackworth_Calibration,242,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,169,147366.8852028,,,Mackworth_Calibration,243,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,169,147367.427344,,,Mackworth_Calibration,244,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,170,147367.9862174,,,Mackworth_Calibration,245,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,170,147368.5357144,,,Mackworth_Calibration,246,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,171,147369.0846831,,,Mackworth_Calibration,247,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,171,147369.6426892,,,Mackworth_Calibration,248,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,172,147370.1816886,,,Mackworth_Calibration,249,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,172,147370.7234341,,,Mackworth_Calibration,250,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,173,147371.2570112,,,Mackworth_Calibration,251,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,174,147371.7901271,,,Mackworth_Calibration,252,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,174,147372.3403287,,,Mackworth_Calibration,253,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,175,147372.8912385,,,Mackworth_Calibration,254,0.5294095041686716,1,1,0.38504700001794845,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,175,147373.4240619,,,Mackworth_Calibration,255,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,176,147373.9829689,,,Mackworth_Calibration,256,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,176,147374.5245676,,,Mackworth_Calibration,257,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,177,147375.0591055,,,Mackworth_Calibration,258,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,177,147375.6037808,,,Mackworth_Calibration,259,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,178,147376.1452566,,,Mackworth_Calibration,260,0.5294095041686716,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,178,147376.6486028,,,Mackworth_Calibration,261,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,179,147377.1550928,,,Mackworth_Calibration,262,0.502939028960238,1,1,0.44073530001332983,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,179,147377.6841914,,,Mackworth_Calibration,263,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,180,147378.2078165,,,Mackworth_Calibration,264,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,180,147378.724181,,,Mackworth_Calibration,265,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,181,147379.2418822,,,Mackworth_Calibration,266,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,182,147379.7609997,,,Mackworth_Calibration,267,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,182,147380.2855676,,,Mackworth_Calibration,268,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,183,147380.7891555,,,Mackworth_Calibration,269,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,183,147381.3034547,,,Mackworth_Calibration,270,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,184,147381.8242562,,,Mackworth_Calibration,271,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,184,147382.3724168,,,Mackworth_Calibration,272,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,185,147382.9471165,,,Mackworth_Calibration,273,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,185,147383.4903536,,,Mackworth_Calibration,274,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,186,147384.4048223,,,Mackworth_Calibration,275,0.502939028960238,0,1,0.5537187000154518,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,187,147384.9079349,,,Mackworth_Calibration,276,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,187,147385.4323944,,,Mackworth_Calibration,277,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,188,147385.9491603,,,Mackworth_Calibration,278,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,188,147386.4577838,,,Mackworth_Calibration,279,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,189,147387.31657,,,Mackworth_Calibration,280,0.502939028960238,1,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,190,147387.8291036,,,Mackworth_Calibration,281,0.502939028960238,0,1,0.049997300026007,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,190,147388.3374727,,,Mackworth_Calibration,282,0.502939028960238,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,191,147389.1956263,,,Mackworth_Calibration,283,0.6035268347522856,1,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,192,147389.8263875,,,Mackworth_Calibration,284,0.6035268347522856,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,192,147390.4617346,,,Mackworth_Calibration,285,0.6035268347522856,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,193,147391.0786482,,,Mackworth_Calibration,286,0.6035268347522856,0,0,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,KSS,Post_Calibration,3,201,147398.7800475,,,,,,,,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,Stress,Post_Calibration,,202,147399.8728802,2,,,,,,,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,Frustration,Post_Calibration,,203,147400.76444,,1,,,,,,,,,,,,,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,207,147405.1861591,,,Mackworth_Formal,1,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,208,147405.8178733,,,Mackworth_Formal,2,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,208,147406.452357,,,Mackworth_Formal,3,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,209,147407.0965788,,,Mackworth_Formal,4,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,209,147407.7329318,,,Mackworth_Formal,5,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,210,147408.3648548,,,Mackworth_Formal,6,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,211,147408.9981048,,,Mackworth_Formal,7,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,211,147409.6316508,,,Mackworth_Formal,8,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,212,147410.2737445,,,Mackworth_Formal,9,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,213,147410.9083431,,,Mackworth_Formal,10,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,213,147411.5157175,,,Mackworth_Formal,11,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,214,147412.1318574,,,Mackworth_Formal,12,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,215,147412.76517,,,Mackworth_Formal,13,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,215,147413.4035265,,,Mackworth_Formal,14,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,216,147414.0544324,,,Mackworth_Formal,15,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,216,147414.6626687,,,Mackworth_Formal,16,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,217,147415.2954435,,,Mackworth_Formal,17,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,218,147415.9116724,,,Mackworth_Formal,18,0.6035268347522856,1,1,0.4002457999740727,8,0,1,1,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,218,147416.5299941,,,Mackworth_Formal,19,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,219,147417.134298,,,Mackworth_Formal,20,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,220,147417.7881853,,,Mackworth_Formal,21,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,220,147418.4208853,,,Mackworth_Formal,22,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,221,147419.0285187,,,Mackworth_Formal,23,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,221,147419.6617115,,,Mackworth_Formal,24,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,222,147420.286636,,,Mackworth_Formal,25,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,223,147420.929849,,,Mackworth_Formal,26,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,223,147421.5462878,,,Mackworth_Formal,27,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,224,147422.1707137,,,Mackworth_Formal,28,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,225,147422.7864852,,,Mackworth_Formal,29,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,225,147423.4128485,,,Mackworth_Formal,30,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,226,147424.0207921,,,Mackworth_Formal,31,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,226,147424.6621431,,,Mackworth_Formal,32,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,227,147425.288756,,,Mackworth_Formal,33,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,228,147425.9043859,,,Mackworth_Formal,34,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,228,147426.5127283,,,Mackworth_Formal,35,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,229,147427.1402158,,,Mackworth_Formal,36,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,230,147427.7819472,,,Mackworth_Formal,37,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,230,147428.4247616,,,Mackworth_Formal,38,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,231,147429.0329361,,,Mackworth_Formal,39,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,231,147429.6398208,,,Mackworth_Formal,40,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,232,147430.2482256,,,Mackworth_Formal,41,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,233,147430.8743269,,,Mackworth_Formal,42,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,233,147431.4994555,,,Mackworth_Formal,43,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,234,147432.1077927,,,Mackworth_Formal,44,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,234,147432.7342045,,,Mackworth_Formal,45,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,235,147433.3599885,,,Mackworth_Formal,46,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,236,147433.9930239,,,Mackworth_Formal,47,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,236,147434.6005423,,,Mackworth_Formal,48,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,237,147435.2260122,,,Mackworth_Formal,49,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,238,147435.8516037,,,Mackworth_Formal,50,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,238,147436.4711973,,,Mackworth_Formal,51,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
,,,,,,,,,,,239,147437.1014414,,,Mackworth_Formal,52,0.6035268347522856,0,0,,8,0,1,0,0,0,Weiyu,3,30,3,12,0.7,0.1
